Athlete_ID,athleteGuid,firstName,middleName,lastName,gender,gradeLevel,Sport_ID,sportName,SchoolId,SchoolName,TeamLevel,TeamLevelText,YearsPlayingSport,Height,Weight,isMultiSport,secondSport_ID,sportsPlayed
108000153,0B7747D8-BA94-4703-B9AF-210454ECE8D4,Caleb,A.,Turner,M,12,5,Baseball,2737,North Star High School,1,Varsity,7,67,167,0,,Baseball
108000154,B83454DB-ECEB-4040-BC7E-DF0166665592,Miguel,M.,Wood,M,10,18,Wrestling,2737,North Star High School,1,Varsity,6,73,166,0,,Wrestling
108000155,3915AAE2-FAF8-4922-83B9-26628CC602D5,Chen,J.,Rogers,M,9,18,Wrestling,2737,North Star High School,1,Varsity,5,61,130,1,32.0,Wrestling; Swimming
108000156,D4E96B5D-6017-4E8E-BD5D-E218E033F655,Dante,A.,Allen,M,10,14,Track & Field,2740,Lakeside High School,3,Freshman,4,70,169,0,,Track & Field
108000157,149F9E8C-2FFE-4B4E-A0AB-34268EFA5C8C,Roman,M.,Murphy,M,12,14,Track & Field,2739,Prairie View High School,2,Junior Varsity,5,70,169,1,30.0,Track & Field; Tennis
108000158,43D0DFCF-AEE5-4BAD-918B-7F706685C7AB,Isaiah,,Gomez,M,9,3,Football,2737,North Star High School,3,Freshman,5,73,172,1,7.0,Football; Basketball
108000159,9C58368B-DB3D-4B11-8C0D-CF582E48350C,Grace,J.,Ortiz,F,12,21,Cross Country,2739,Prairie View High School,1,Varsity,5,67,140,0,,Cross Country
108000160,F4DA3D59-B064-4C73-AA80-AF8CDC2A9A9C,Trinity,L.,Bailey,F,10,12,Volleyball,2739,Prairie View High School,1,Varsity,6,72,131,0,,Volleyball
108000161,4B6AF3A6-8A80-471D-907B-45215021DEB9,Marisol,R.,Hill,F,11,3,Football,2738,Cedar Creek High School,1,Varsity,6,63,156,0,,Football
108000162,A2E4550B-C04D-4FC5-BDBE-772B24792207,Ivy,R.,Young,F,12,25,Soccer,2740,Lakeside High School,3,Freshman,6,63,133,0,,Soccer
108000163,8613AB69-C8E9-4763-B686-2E7031001CE8,Tatum,,Carter,F,9,12,Volleyball,2740,Lakeside High School,3,Freshman,4,69,136,0,,Volleyball
108000164,B4FE0A3A-B301-421E-92DA-5414B126A16A,Zion,L.,Anderson,M,9,21,Cross Country,2738,Cedar Creek High School,2,Junior Varsity,1,66,123,0,,Cross Country
108000165,13F115A3-0191-4BEE-9B1B-2E6CA0ECEB85,Maya,M.,Flores,F,10,28,Cheer,2739,Prairie View High School,3,Freshman,5,59,100,0,,Cheer
108000166,3556CC2C-D73E-455E-8C09-E79A941A1C3F,Liam,,Nguyen,M,12,25,Soccer,2738,Cedar Creek High School,2,Junior Varsity,8,63,143,0,,Soccer
108000167,E3F58D4B-9CF2-4C79-A6CA-EC53D5BB1007,Casey,J.,Reed,M,9,7,Basketball,2738,Cedar Creek High School,3,Freshman,6,72,183,0,,Basketball
108000168,414DBFAE-6692-4A8A-BC70-F04A01D405E8,Kya,,Peterson,F,10,7,Basketball,2737,North Star High School,1,Varsity,2,66,144,0,,Basketball
108000169,2F5B793A-1933-4025-86DC-18C9AFAADBAE,Addison,J.,Morris,F,11,7,Basketball,2737,North Star High School,1,Varsity,4,70,113,0,,Basketball
108000170,4CC66BCD-C938-45D8-AB4F-5F037DC7CB16,Weston,A.,Baker,M,8,7,Basketball,2742,Bluebonnet Middle School,4,7th/8th Grade,7,71,181,0,,Basketball
108000171,1A9D2243-3A85-4BDF-BEFF-BE2807019D30,Malik,,Hernandez,M,10,7,Basketball,2739,Prairie View High School,2,Junior Varsity,3,78,182,1,5.0,Basketball; Baseball
108000172,84A70937-3A36-4BAA-9FEB-CB9755F4E2C2,Reagan,J.,Allen,F,12,21,Cross Country,2738,Cedar Creek High School,3,Freshman,7,66,145,1,12.0,Cross Country; Volleyball
108000173,D4DB9D50-1E22-44F8-92AB-09561CD2DD2F,Estrella,R.,Garcia,F,11,21,Cross Country,2739,Prairie View High School,1,Varsity,7,67,89,0,,Cross Country
108000174,71EECD5F-A18D-4694-9ECA-D21261E4E2CE,Isaiah,J.,Jackson,M,9,3,Football,2737,North Star High School,3,Freshman,4,65,206,1,32.0,Football; Swimming
108000175,5AED77B3-72AB-4B2A-8E43-CE242124ED48,Ximena,,Bailey,F,7,25,Soccer,2742,Bluebonnet Middle School,4,7th/8th Grade,4,62,117,0,,Soccer
108000176,52C5BDD3-A751-40F9-92FE-8E458584AAF3,Tatum,L.,Morgan,F,10,7,Basketball,2740,Lakeside High School,1,Varsity,3,68,168,0,,Basketball
108000177,EC15BDF2-7CB3-49A5-BBDB-102F1ED81B31,Roman,A.,Wood,M,9,7,Basketball,2740,Lakeside High School,2,Junior Varsity,6,72,128,0,,Basketball
108000178,09EB13AE-EE5C-4BBB-88E4-88C490BC8088,Jaxon,,Reed,M,9,7,Basketball,2737,North Star High School,3,Freshman,3,70,166,0,,Basketball
108000179,821806EC-0212-4823-ACA5-F57FC60D89FE,Jaxon,M.,Baker,M,9,12,Volleyball,2737,North Star High School,2,Junior Varsity,7,70,151,0,,Volleyball
108000180,89203D66-2581-4E55-AD96-803D2CE25C19,Mabel,M.,Richardson,F,7,28,Cheer,2741,Red Oak Middle School,4,7th/8th Grade,3,66,117,1,3.0,Cheer; Football
108000181,260E1DE2-854C-4064-BF3A-D957B1E8462B,Weston,J.,Mitchell,M,9,14,Track & Field,2738,Cedar Creek High School,1,Varsity,5,65,167,1,5.0,Track & Field; Baseball
108000182,8247755E-3121-4461-AB10-B01F202A74A8,Marisol,,Carter,F,12,3,Football,2740,Lakeside High School,1,Varsity,6,62,152,0,,Football
108000183,A801BBEB-DC98-41FB-89BB-092ADC51D064,Cole,M.,Diaz,M,12,32,Swimming,2738,Cedar Creek High School,2,Junior Varsity,9,72,135,0,,Swimming
108000184,5185E8CF-48A5-46DB-B0BB-50BB62993663,Xavier,,Harris,M,10,25,Soccer,2739,Prairie View High School,2,Junior Varsity,5,67,148,0,,Soccer
108000185,963640B7-8600-4698-8DA4-B60E04525B17,Rowan,J.,Morris,F,9,14,Track & Field,2739,Prairie View High School,2,Junior Varsity,4,64,149,0,,Track & Field
108000186,DA8081DF-C7B1-43C5-A47F-D6E2EF12C492,Estrella,,Hill,F,11,30,Tennis,2740,Lakeside High School,1,Varsity,3,65,108,0,,Tennis
108000187,2F6E9B1A-FF1B-4116-BEE1-FE2CD88EA809,Quinn,A.,Cook,F,10,9,Softball,2737,North Star High School,1,Varsity,4,59,136,1,30.0,Softball; Tennis
108000188,91F5CB1B-19F9-4930-AB2E-791939999ED0,Lily,R.,Rogers,F,10,28,Cheer,2737,North Star High School,1,Varsity,5,64,116,1,18.0,Cheer; Wrestling
108000189,DC5D30F3-6515-40A2-9EC5-6500891B7E8D,Hayden,J.,Rogers,M,12,3,Football,2740,Lakeside High School,2,Junior Varsity,6,71,183,0,,Football
108000190,5546B7C5-D8AB-4E24-B824-04756CDBC8A7,Brooklyn,,Gray,F,9,9,Softball,2739,Prairie View High School,2,Junior Varsity,2,61,148,1,3.0,Softball; Football
108000191,10144DD6-8B86-4E7D-9FF3-5597B02D6BB8,Brooklyn,R.,Martinez,F,9,3,Football,2740,Lakeside High School,1,Varsity,3,65,97,0,,Football
108000192,58CEDAD8-A0D0-4B1F-8792-185EDFF76A52,Brady,M.,Morris,M,10,3,Football,2738,Cedar Creek High School,1,Varsity,5,64,148,1,25.0,Football; Soccer
108000193,8BE8791A-5636-43A4-86DC-A9DED87D9AFB,Addison,J.,Howard,F,8,12,Volleyball,2742,Bluebonnet Middle School,4,7th/8th Grade,2,59,127,0,,Volleyball
108000194,B33AEB6E-A611-4486-AC1B-664DC9E93FBE,Sofia,M.,Ortiz,F,9,7,Basketball,2740,Lakeside High School,2,Junior Varsity,4,68,151,1,28.0,Basketball; Cheer
108000195,32C00E77-DB56-4AEF-9333-1FAFC53BC32A,Nora,,Morris,F,9,18,Wrestling,2739,Prairie View High School,2,Junior Varsity,3,59,145,1,3.0,Wrestling; Football
108000196,4C591F10-4C77-4F7F-9EEC-7DC5A613F4B8,Lily,A.,Young,F,11,7,Basketball,2738,Cedar Creek High School,2,Junior Varsity,6,64,134,0,,Basketball
108000197,23084659-3BB2-43D2-AB96-6A9E8C0A0B2C,Ximena,,Castillo,F,12,3,Football,2737,North Star High School,1,Varsity,5,62,136,1,21.0,Football; Cross Country
108000198,94BD6B4D-56E0-4E8B-AA6C-0E17F04C2AD8,Amara,,Morales,F,10,14,Track & Field,2737,North Star High School,1,Varsity,3,62,106,0,,Track & Field
108000199,2AA51131-3842-4158-AB66-3A2B4C1D4535,Trinity,,Wilson,F,10,30,Tennis,2738,Cedar Creek High School,1,Varsity,5,65,121,0,,Tennis
108000200,8C952FA8-874B-4552-9329-941C519CB30B,Sierra,A.,Harris,F,10,18,Wrestling,2738,Cedar Creek High School,2,Junior Varsity,4,63,144,1,7.0,Wrestling; Basketball
108000201,6A6335F3-BAF6-4450-9D98-45847AB192ED,Ximena,,Garcia,F,9,25,Soccer,2740,Lakeside High School,2,Junior Varsity,3,65,104,0,,Soccer
108000202,51218CCB-71C3-49F5-93DA-5193B4845465,Omar,A.,Turner,M,9,18,Wrestling,2739,Prairie View High School,2,Junior Varsity,4,68,162,0,,Wrestling
108000203,62CF520B-0A2B-4931-A3A4-B75C9EB60185,Priya,R.,Turner,F,12,9,Softball,2738,Cedar Creek High School,1,Varsity,6,69,122,0,,Softball
108000204,0F57C140-00F5-4813-B384-1248C826AA3E,Dylan,A.,Mitchell,M,12,3,Football,2739,Prairie View High School,3,Freshman,6,72,192,0,,Football
108000205,BF4572D6-7817-43C6-9077-A4D2994FFA19,Addison,M.,Wilson,F,10,28,Cheer,2737,North Star High School,1,Varsity,5,63,103,0,,Cheer
108000206,FC61304B-DE21-450A-950A-A7F3F9587026,Layla,,Chavez,F,12,14,Track & Field,2739,Prairie View High School,3,Freshman,7,60,159,1,12.0,Track & Field; Volleyball
108000207,53527D93-8256-47D0-BBE3-0A3246CD3844,Hayden,L.,Flores,M,8,3,Football,2741,Red Oak Middle School,4,7th/8th Grade,4,68,188,0,,Football
108000208,339E672E-EA9A-424B-807A-925CD9ED1439,Knox,,Okafor,M,12,7,Basketball,2740,Lakeside High School,2,Junior Varsity,7,74,128,0,,Basketball
108000209,786C7CF9-0538-4150-8A45-6ED60C2F65C2,Morgan,,Baker,F,11,7,Basketball,2737,North Star High School,1,Varsity,7,66,139,0,,Basketball
108000210,72C335D1-275F-4895-9110-29E012EA2B28,Liam,,Castillo,M,10,5,Baseball,2740,Lakeside High School,1,Varsity,5,65,186,0,,Baseball
108000211,40FD0C59-117E-4B47-9515-BC44D502F05B,Rowan,J.,White,F,8,7,Basketball,2742,Bluebonnet Middle School,4,7th/8th Grade,3,69,123,0,,Basketball
108000212,C4FAE9E0-3F75-4ECE-9456-295916A57120,Hunter,,Bennett,M,8,3,Football,2741,Red Oak Middle School,4,7th/8th Grade,3,64,184,0,,Football
108000213,8948F79C-C44B-4987-BBB9-834CC6D54480,Jose,R.,Nelson,M,12,7,Basketball,2740,Lakeside High School,2,Junior Varsity,5,72,149,0,,Basketball
108000214,13984FAF-5895-4C12-857E-D76253A706FF,Harper,,Price,F,10,7,Basketball,2739,Prairie View High School,3,Freshman,6,68,142,1,14.0,Basketball; Track & Field
108000215,73140E65-16B0-4CD9-960D-D68F6C3EE90C,Alondra,,Walker,F,9,9,Softball,2737,North Star High School,3,Freshman,4,64,113,0,,Softball
108000216,18D1D56F-550F-4F22-AC12-9A22C996A8A6,Jada,,Mendoza,F,10,3,Football,2740,Lakeside High School,1,Varsity,1,63,142,0,,Football
108000217,B351BE32-B5EE-47B5-AB21-EC84EB00349E,Riley,M.,Gray,F,10,7,Basketball,2739,Prairie View High School,2,Junior Varsity,1,67,134,0,,Basketball
108000218,7E2A3094-1781-4BF4-88EA-69BF7FA51D81,Emmett,A.,Morales,M,11,25,Soccer,2739,Prairie View High School,3,Freshman,3,68,171,0,,Soccer
108000219,56B36D80-27B9-4E73-B1F0-7FF412399E36,Aisha,,Ruiz,F,12,3,Football,2737,North Star High School,1,Varsity,6,66,131,1,25.0,Football; Soccer
108000220,86A4CC2A-1331-42AA-8F47-871BACF7823A,Rhett,J.,Hernandez,M,10,5,Baseball,2740,Lakeside High School,2,Junior Varsity,6,66,158,0,,Baseball
108000221,C177B52E-3765-4C43-A1BE-9D89BD80995C,Estrella,M.,Hughes,F,10,25,Soccer,2739,Prairie View High School,1,Varsity,3,67,133,0,,Soccer
108000222,B286FEA7-0A3C-4E4F-9089-C045867F96B6,Diego,,Cruz,M,12,18,Wrestling,2740,Lakeside High School,1,Varsity,6,71,152,1,30.0,Wrestling; Tennis
108000223,15513909-3773-49B9-985A-BC09BCF3052D,Amara,A.,Haddad,F,10,12,Volleyball,2738,Cedar Creek High School,2,Junior Varsity,3,65,141,0,,Volleyball
108000224,84F4AFAC-2883-4814-ABD0-39A1AD795795,Trevon,,Cox,M,9,5,Baseball,2740,Lakeside High School,1,Varsity,2,66,184,1,18.0,Baseball; Wrestling
108000225,FE0BA889-3D65-4126-9AAA-3A1FBD7A3AB0,Knox,L.,Johnson,M,9,3,Football,2740,Lakeside High School,2,Junior Varsity,5,65,227,0,,Football
108000226,DC7ADC12-6945-4FF1-8ADE-9C57BEBFFC72,Addison,R.,Hernandez,F,8,12,Volleyball,2742,Bluebonnet Middle School,4,7th/8th Grade,3,70,146,0,,Volleyball
108000227,35F35540-E3A6-42B7-BCD3-F4AB8A0788C4,Kai,L.,Vargas,M,10,21,Cross Country,2739,Prairie View High School,3,Freshman,6,63,140,0,,Cross Country
108000228,E4066461-E49C-4751-B344-44F41A9EF6E4,Ximena,,Ortiz,F,10,25,Soccer,2737,North Star High School,2,Junior Varsity,4,63,119,0,,Soccer
108000229,53A056BF-8A00-4D16-82BB-65ECCC6DFAA5,Noah,M.,Alvarez,M,7,3,Football,2742,Bluebonnet Middle School,4,7th/8th Grade,1,66,179,1,18.0,Football; Wrestling
108000230,5BE7A74C-FCF0-4F09-9BB1-36AEBC7FE256,Amara,R.,Bailey,F,8,12,Volleyball,2741,Red Oak Middle School,4,7th/8th Grade,3,61,95,0,,Volleyball
108000231,C655E712-F560-478A-B009-1CA34D6B7F0C,Reagan,M.,Turner,F,11,3,Football,2738,Cedar Creek High School,3,Freshman,2,66,139,0,,Football
108000232,8E8D53EF-3658-4DE8-8491-74A2E75BA3FE,Cole,,Mitchell,M,8,3,Football,2742,Bluebonnet Middle School,4,7th/8th Grade,5,70,202,0,,Football
108000233,2D877D3F-686A-485E-9DAE-FF10575650E7,Marisol,J.,Bailey,F,7,21,Cross Country,2742,Bluebonnet Middle School,4,7th/8th Grade,2,62,105,1,28.0,Cross Country; Cheer
108000234,B1EB4D2A-5CFC-495A-9EF3-0D92A1FE9CFA,Grant,A.,Parker,M,10,7,Basketball,2739,Prairie View High School,1,Varsity,2,72,194,0,,Basketball
108000235,B4F82917-1D4D-418A-9060-8325012CCBD2,Alex,R.,Turner,M,9,3,Football,2738,Cedar Creek High School,2,Junior Varsity,4,71,169,0,,Football
108000236,715E7CFE-65A5-4CC7-BA4F-BA9CEA5A716F,Noah,R.,Hill,M,11,25,Soccer,2738,Cedar Creek High School,1,Varsity,3,72,167,1,32.0,Soccer; Swimming
108000237,FEC46A32-6B2A-4A86-860D-22CBEC4BFBC3,Brady,M.,Parker,M,9,7,Basketball,2738,Cedar Creek High School,3,Freshman,5,71,166,0,,Basketball
108000238,30CE6F88-7E55-41D5-B81C-1503676C0D1E,Ana,M.,James,F,9,25,Soccer,2739,Prairie View High School,2,Junior Varsity,1,60,103,0,,Soccer
108000239,831A33DA-A117-449C-B136-965F7CAFA2A1,Taylor,J.,Wilson,F,9,12,Volleyball,2738,Cedar Creek High School,1,Varsity,1,66,137,1,28.0,Volleyball; Cheer
108000240,BFE5EEE6-1CDB-4BCF-9080-55E026BFF272,Cole,A.,Howard,M,9,5,Baseball,2739,Prairie View High School,3,Freshman,2,71,148,0,,Baseball
108000241,FB84DB7F-D868-4A4F-9D64-DA556A2B2073,Journee,J.,Reed,F,10,25,Soccer,2738,Cedar Creek High School,1,Varsity,4,62,107,1,18.0,Soccer; Wrestling
108000242,855742FB-8C90-4E22-AF1D-A649E477E60F,Sierra,R.,Cooper,F,9,21,Cross Country,2737,North Star High School,3,Freshman,3,63,107,0,,Cross Country
108000243,BEC2D7C6-0526-4644-A809-EC47FD32253D,Alex,,Roberts,M,7,30,Tennis,2741,Red Oak Middle School,4,7th/8th Grade,1,69,85,1,5.0,Tennis; Baseball
108000244,A45DA37B-E0A5-4375-B1CE-164F8A2798F9,Sofia,A.,Baker,F,11,25,Soccer,2739,Prairie View High School,1,Varsity,5,59,147,0,,Soccer
108000245,B602071D-1445-48A5-848C-68636C74A7CA,Jada,L.,Reed,F,12,30,Tennis,2738,Cedar Creek High School,1,Varsity,5,61,126,0,,Tennis
108000246,A389644D-68AF-483D-BE65-2441D0459BE0,Isaiah,L.,Gutierrez,M,9,3,Football,2740,Lakeside High School,1,Varsity,2,67,166,0,,Football
108000247,F47F9BE9-3A3D-415E-90E4-DE91A442BA29,Journee,L.,Edwards,F,12,9,Softball,2738,Cedar Creek High School,1,Varsity,5,61,134,0,,Softball
108000248,3A5734BB-9AE0-4F75-AFA3-1B8B71CA3862,Estrella,R.,Campbell,F,12,7,Basketball,2737,North Star High School,1,Varsity,5,67,157,0,,Basketball
108000249,1B614A06-965C-46F7-8DA7-A4954FEE5F68,Jada,M.,Green,F,10,28,Cheer,2738,Cedar Creek High School,1,Varsity,4,61,110,0,,Cheer
108000250,3DAF1321-F87E-4210-907D-76DBA7F312F2,Reese,J.,Evans,F,9,25,Soccer,2740,Lakeside High School,1,Varsity,3,65,116,0,,Soccer
108000251,BC35CB58-3184-42C9-AFDA-0CD8845450AF,Reese,,Wright,F,10,12,Volleyball,2737,North Star High School,1,Varsity,5,68,168,0,,Volleyball
108000252,DFF8B2D7-86EE-45B0-9EEA-17EF024358C6,Jose,R.,Mitchell,M,10,14,Track & Field,2738,Cedar Creek High School,2,Junior Varsity,3,68,158,0,,Track & Field
108000253,65978AB2-4662-424B-9A96-4A24BF1D09ED,Bryce,M.,Thomas,M,12,25,Soccer,2738,Cedar Creek High School,1,Varsity,7,72,165,0,,Soccer
108000254,69BE11F9-B9F2-4902-B1FF-51B5007AF0FA,Liam,M.,Green,M,11,5,Baseball,2740,Lakeside High School,3,Freshman,6,68,183,0,,Baseball
108000255,1159BE5D-1320-4533-92A4-F38670C19A2D,Trevon,,Gomez,M,10,32,Swimming,2738,Cedar Creek High School,3,Freshman,7,71,129,1,25.0,Swimming; Soccer
108000256,1A14DFF7-85DA-41DA-9735-0AA2E544EBB4,Jordan,,Mitchell,M,9,25,Soccer,2739,Prairie View High School,1,Varsity,4,68,137,0,,Soccer
108000257,A94FBA45-DE61-4B88-98F8-2CECD721A43E,Casey,,Wood,M,8,12,Volleyball,2742,Bluebonnet Middle School,4,7th/8th Grade,3,65,125,1,30.0,Volleyball; Tennis
108000258,C4AE6ADE-09A3-4D0D-8EA5-82D42BA6C35F,Aiden,,Vargas,M,8,7,Basketball,2741,Red Oak Middle School,4,7th/8th Grade,2,69,181,0,,Basketball
108000259,42DAB3FA-E597-4B37-BA34-4F727AC0F6BC,Nora,,Johnson,F,10,3,Football,2738,Cedar Creek High School,2,Junior Varsity,7,67,152,1,21.0,Football; Cross Country
108000260,A105906D-E656-4F67-AD34-3AE657318683,Grant,M.,Reed,M,10,3,Football,2739,Prairie View High School,2,Junior Varsity,6,70,162,0,,Football
108000261,7B5FF4F4-8636-4A83-8A1E-433E907689B5,Hunter,R.,Parker,M,11,25,Soccer,2739,Prairie View High School,1,Varsity,3,71,149,1,21.0,Soccer; Cross Country
108000262,A6D22A87-5236-4B22-9795-84E1C5F1A20E,Elena,,Nelson,F,11,9,Softball,2740,Lakeside High School,1,Varsity,5,66,138,0,,Softball
108000263,2F928827-B679-49AE-805A-F1579D83626A,Hunter,,Davis,M,10,25,Soccer,2739,Prairie View High School,1,Varsity,4,65,115,0,,Soccer
108000264,98E16F3B-9485-4277-9227-B481ABB7A324,Miguel,R.,Lopez,M,10,3,Football,2737,North Star High School,1,Varsity,5,64,167,0,,Football
108000265,AA94E0AD-7F06-46B6-8194-5D90A407C0CD,Grant,,Lewis,M,10,3,Football,2737,North Star High School,3,Freshman,4,69,178,0,,Football
108000266,363C63D5-6C72-45FC-8F68-1CFB86E56C2F,Rowan,M.,Wilson,F,9,14,Track & Field,2740,Lakeside High School,3,Freshman,5,64,133,0,,Track & Field
108000267,03D943AB-98F4-4AE0-AEBA-03712C7BE277,Cole,,James,M,7,25,Soccer,2742,Bluebonnet Middle School,4,7th/8th Grade,3,62,128,0,,Soccer
108000268,65CAB0D2-A8A0-4E15-A734-A4AD7EC38B34,Addison,J.,Richardson,F,10,14,Track & Field,2740,Lakeside High School,3,Freshman,5,65,131,0,,Track & Field
108000269,3D21AC6D-C08B-4A2F-B002-5AD66C02480C,Luis,R.,Morgan,M,9,3,Football,2738,Cedar Creek High School,1,Varsity,5,69,191,0,,Football
108000270,0A3D65B9-395F-474B-99AC-1C9118EA29A8,Jada,A.,Phillips,F,12,12,Volleyball,2738,Cedar Creek High School,2,Junior Varsity,6,69,188,0,,Volleyball
108000271,2B5655A0-E838-4970-BCA9-4C8536F9487F,Paisley,,Alvarez,F,10,18,Wrestling,2738,Cedar Creek High School,2,Junior Varsity,4,63,112,0,,Wrestling
108000272,8222ACB1-8ACC-4876-A2D7-011A3F703D96,Marcus,J.,Sanders,M,12,25,Soccer,2739,Prairie View High School,1,Varsity,7,69,217,0,,Soccer
108000273,5C492286-2E9E-4C5C-95EB-F89C882A2C48,Jose,M.,Haddad,M,11,25,Soccer,2740,Lakeside High School,1,Varsity,7,70,157,0,,Soccer
108000274,C36EDA8F-CE37-4AE4-A891-1041587B76EC,Dakota,,Adams,M,12,21,Cross Country,2737,North Star High School,1,Varsity,5,67,155,0,,Cross Country
108000275,56897683-51CD-44D2-90D7-A6B16FE0E395,Elena,,Walker,F,12,25,Soccer,2737,North Star High School,3,Freshman,8,67,143,0,,Soccer
108000276,255A8C08-8DA9-4E38-8C0A-ABD8332DEDFF,Taylor,A.,Cooper,F,12,21,Cross Country,2737,North Star High School,1,Varsity,5,62,114,0,,Cross Country
108000277,26552C50-FE63-456A-BCED-8F18855F6B10,Rhett,R.,Roberts,M,8,3,Football,2741,Red Oak Middle School,4,7th/8th Grade,3,67,233,1,21.0,Football; Cross Country
108000278,8E2D9508-AB61-4EE7-824D-F2444B448F16,Morgan,J.,Carter,F,9,28,Cheer,2737,North Star High School,3,Freshman,7,61,103,0,,Cheer
108000279,FAFFBEDA-DB92-4A21-8C53-4D430971D687,Grace,R.,Lopez,F,9,3,Football,2739,Prairie View High School,1,Varsity,3,64,102,0,,Football
108000280,9EA84BFB-5157-461D-BE3D-8B7EE807AA94,Emmett,J.,Rivera,M,10,3,Football,2739,Prairie View High School,2,Junior Varsity,6,70,204,0,,Football
108000281,3E75A24B-D65A-49AB-9D0D-A77875A0472F,Mabel,J.,Gutierrez,F,12,21,Cross Country,2739,Prairie View High School,1,Varsity,9,67,136,1,28.0,Cross Country; Cheer
108000282,012602CD-B626-4FD4-A264-6D52695A37FE,Reese,J.,McCoy,F,9,25,Soccer,2739,Prairie View High School,2,Junior Varsity,2,59,122,0,,Soccer
108000283,2459494C-707A-4289-A90F-FFC180569B33,Rowan,M.,Chen,F,9,18,Wrestling,2740,Lakeside High School,1,Varsity,4,63,156,0,,Wrestling
108000284,D1E7AF13-56A2-4FE4-AF44-B631660E5555,Quinn,,Young,F,10,3,Football,2738,Cedar Creek High School,2,Junior Varsity,4,62,139,0,,Football
108000285,07F3AA46-2859-4404-B6BF-E093DBAC6AA9,Caleb,M.,Morgan,M,11,3,Football,2737,North Star High School,2,Junior Varsity,5,73,206,0,,Football
108000286,29F57921-F752-4BA0-99E0-E7D1353870A2,Reese,R.,Gomez,F,11,25,Soccer,2740,Lakeside High School,3,Freshman,2,64,140,1,32.0,Soccer; Swimming
108000287,01481DBA-D3C7-4044-A513-17A9632A1AF7,Estrella,A.,Campbell,F,11,3,Football,2738,Cedar Creek High School,2,Junior Varsity,4,67,100,0,,Football
108000288,F09771E4-9CEB-4AF3-BC87-73B3B3E014C7,Ivy,R.,Morgan,F,10,3,Football,2738,Cedar Creek High School,1,Varsity,4,64,106,0,,Football
108000289,1CD55FCA-9411-431F-94DF-96EFDA336715,Dakota,,Ortiz,M,10,25,Soccer,2737,North Star High School,1,Varsity,4,65,193,1,5.0,Soccer; Baseball
108000290,46D8B75F-EE94-44F0-AE5B-D2517309F8CF,Nina,M.,Nguyen,F,12,12,Volleyball,2739,Prairie View High School,1,Varsity,8,70,155,0,,Volleyball
108000291,BA708A46-EA99-425A-BEFE-75E041045D8B,Peyton,J.,Gray,F,9,12,Volleyball,2738,Cedar Creek High School,2,Junior Varsity,5,66,157,1,21.0,Volleyball; Cross Country
108000292,4789B2BD-5C53-4329-A366-7F62567EC679,Bryce,,Campbell,M,8,18,Wrestling,2741,Red Oak Middle School,4,7th/8th Grade,2,64,94,1,25.0,Wrestling; Soccer
108000293,DCBE4BC2-350E-433F-8B32-55F3D1549637,Grant,,Allen,M,12,14,Track & Field,2738,Cedar Creek High School,2,Junior Varsity,7,71,180,0,,Track & Field
108000294,DD676861-0464-42EA-8369-ADBD7AAE2367,Layla,R.,Mitchell,F,12,21,Cross Country,2739,Prairie View High School,2,Junior Varsity,6,66,150,0,,Cross Country
108000295,25F1BEDE-9A55-4392-B181-6620ACC734A5,Noah,A.,Vargas,M,12,3,Football,2739,Prairie View High School,1,Varsity,9,72,143,0,,Football
108000296,0C2F42ED-AA9E-494B-BC02-8839DBEB0262,Weston,,Reed,M,10,5,Baseball,2737,North Star High School,1,Varsity,4,70,169,0,,Baseball
108000297,E18F96B9-2EB6-44B6-8ADC-1D3C5AEC6DDE,Brady,A.,Diaz,M,9,32,Swimming,2740,Lakeside High School,1,Varsity,1,73,146,0,,Swimming
108000298,B2ED3051-35C6-4230-B313-DE1403E95729,Xavier,,Walker,M,11,12,Volleyball,2737,North Star High School,1,Varsity,6,72,183,0,,Volleyball
108000299,6C100007-9DFA-4CF0-B5FF-D72F017E75F3,Dylan,A.,Ramos,M,11,21,Cross Country,2740,Lakeside High School,1,Varsity,8,69,160,0,,Cross Country
108000300,77BAD54B-007E-48FC-B550-05D0C09F576C,Grace,A.,Wood,F,12,30,Tennis,2740,Lakeside High School,2,Junior Varsity,6,70,151,0,,Tennis
108000301,3676C53E-E2E1-4825-8F0D-26A68BE82A63,Casey,R.,Anderson,M,9,21,Cross Country,2737,North Star High School,2,Junior Varsity,1,71,124,1,25.0,Cross Country; Soccer
108000302,B696F9ED-58C6-4A43-8225-C7418F801EE4,Xavier,M.,Turner,M,9,5,Baseball,2737,North Star High School,2,Junior Varsity,3,71,131,0,,Baseball
108000303,B69D4EB6-BC03-4056-AFDC-7DC90AE5CEB6,Reese,A.,Ward,F,12,28,Cheer,2740,Lakeside High School,2,Junior Varsity,4,67,122,0,,Cheer
108000304,D05C5ACB-0437-4195-A6FC-F9A8D308724F,Taylor,R.,Cook,F,11,3,Football,2737,North Star High School,2,Junior Varsity,5,64,140,0,,Football
108000305,4EDF7094-B503-422A-B7A1-F12562B16DEA,Avery,J.,Richardson,F,10,9,Softball,2739,Prairie View High School,2,Junior Varsity,5,62,110,0,,Softball
108000306,EDB9A68B-1020-4079-B974-A8D2D17BFEAB,Harper,R.,Sanders,F,10,21,Cross Country,2739,Prairie View High School,1,Varsity,6,59,89,0,,Cross Country
